customer_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2010,1.7084191122403167,5.605671400543159,6.719292758227236,-4.965498583057511,-1.63769163640626,-0.9696564768327002,-1.5735627255780391,0.8691862050624843
21,11.012220091838948,-6.474674679199163,0.1892108877805479,0.07834768166639205,0.21134256520155476,-0.0719377905862118,-2.032137567003949,-0.010680398406119514
2100,0.16264509302561564,2.3763879701977415,4.501294283871403,-1.699037274260933,-0.9564004256271016,-0.19433612696250438,-0.3619782823099945,-2.271943739667121
22,1.5265718499387673,-1.7699945902320608,0.048758421778631135,0.4978320910259695,-1.197380529184975,-2.502350227398906,3.226749892648902,0.4478168079017479
2230,-0.47852624099977364,0.9939772909034467,1.3827965091214385,-1.0716160143963802,-0.6760696420803859,0.10914442897714532,-0.11124413969249818,-1.006635977148514
2232,-0.4290415529509489,1.1116206257331909,1.5023905743680028,-1.170335999804741,-0.721640832934863,0.11380709987084542,-0.11713042314745557,-1.1031619321768968
2246,-0.5229441526028749,0.6620234604555439,0.8370851743554991,-1.1589151487342673,-0.7625655903460341,-0.6829887900116963,-0.3612554228193423,1.364027610076026
2250,-0.506821752812988,0.6937014615531588,0.8631694766571186,-1.1962473841114336,-0.7811562979215912,-0.7046214595718118,-0.3706743817625173,1.3996888888167376
2256,0.6625001365709233,2.937737864227734,3.1727900258258592,-3.154581609416012,-0.3105443119227699,-1.4705404026109452,-1.0197117493603594,1.3547692175151909
2257,0.4089253101197203,0.03398386014447681,0.7957663012517016,-0.9865589664612898,-1.137909167310087,-1.540723829082386,0.8891711355833903,1.4448175967279475
2258,-0.581625120738069,0.5467245100994182,0.7421457030523353,-1.0230363873133266,-0.6949006810850517,-0.6042520008438336,-0.3269730804376668,1.2342306574687207
24,11.127068653958812,-6.578818459165215,-0.03418958512848842,-0.20472868960044957,-0.09146321939902989,0.630329159998554,-0.9635910769825944,-0.5422157435044715
25,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
2544,-0.5342687988859463,0.7785545134621551,1.3480361866688848,-0.5674521181860886,-0.7878161803567887,0.2707335567693669,-0.47258931629841094,1.4832761107497727
