customer_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
g-1887,0.03333351372870603,0.5805693383414054,0.033333452038465584,0.033335682900419696,0.2860809759316997,0.0333470370593036
g-1889,0.018518619510768997,0.7881849204821203,0.018518597567117157,0.018518784729523435,0.13774049637660082,0.01851858133386956
g-190,0.009259317060524345,0.12601316004060598,0.009259301233199988,0.009438798312978993,0.8367701290082655,0.0092592943444251
g-1902,0.04168800812729249,0.041882633605118666,0.5413402172251713,0.041667655064247286,0.29173973871581427,0.041681747262355975
g-1904,0.015165739065292895,0.015154286073728124,0.01515352977651597,0.015154423580995325,0.9242204874156906,0.015151534087777092
g-1907,0.027798873160218004,0.2176829363484434,0.027780884118765472,0.02778368237963278,0.6711756858490456,0.02777793814389471
g-194,0.023809637240678888,0.023812681938549154,0.2876004771082826,0.023809582460449064,0.023810508633831995,0.6171571126182082
g-1941,0.015151599986932855,0.924037801873076,0.015151566316802161,0.015153232101727594,0.01535422639965794,0.015151573321803467
g-196,0.023835749017149035,0.7328729014813236,0.02422280839282892,0.023815232626205746,0.17143851645376457,0.023814792028728094
g-197,0.01666688569733024,0.30890857230650864,0.3048953049788749,0.3361856696057918,0.01667287573219719,0.016670691679297075
g-2026,0.02777792027380875,0.6940073862138415,0.027794540520560258,0.027778604079198285,0.1948636793488066,0.027777869563784762
g-203,0.018518547685142116,0.018573828494796787,0.01851854339068735,0.9073495988955471,0.01852094932057894,0.018518532213247806
g-2031,0.02084172453637065,0.5861564712352042,0.020839815402087677,0.02083604403606977,0.3304876609715123,0.02083828381875536
g-2034,0.05560337613908586,0.7213943071354523,0.0556971394567307,0.055879799374548345,0.0558687428045377,0.05555663508964523
g-205,0.011126970027803272,0.5948709881758938,0.07786786011243368,0.011112165392325816,0.2939082384586002,0.011113777832943273
g-2065,0.023830845069581948,0.7070413477199695,0.02381852158599829,0.023815251695372044,0.19768442613214848,0.02380960779692978
g-207,0.033333350017152694,0.03333823925946209,0.033333355505912536,0.033333552528117864,0.8333281563520456,0.03333334633730921
g-2070,0.027777911959909737,0.6651992583299862,0.02778652582066628,0.027779597267388698,0.22367100631288156,0.02778570030916776
g-2072,0.02381829297622213,0.49449877647359547,0.023810861632988078,0.023812858684959557,0.410241769720206,0.02381744051202873
g-208,0.006944457061822229,0.006967252938650452,0.006944453871591914,0.0069445566737142556,0.9652548281464239,0.006944451307797254
g-2085,0.04166704115035888,0.04258891636509236,0.0416669517737805,0.04166755169265923,0.7907426456128192,0.04166689340528984
g-2089,0.03337430850434059,0.03334627025398177,0.2375441282718152,0.033333472442074706,0.033333405158433096,0.6290684153693545
g-209,0.02777792190138715,0.505080674214237,0.02779551725708826,0.38378999861256136,0.02777804218513813,0.027777845829588168
g-2095,0.015151695539133852,0.9237166024843978,0.015153419231520738,0.01515226111626932,0.015245840061511853,0.015580181567166408
g-2100,0.03333365831281698,0.833223704621128,0.03333351461368546,0.03333528893696396,0.03344030232299341,0.03333353119241204
g-211,0.015162838710190083,0.6880710187398685,0.01516135233365154,0.015249951012516808,0.2512032752343442,0.015151563969428955
g-2111,0.015159932071933557,0.5262294023918517,0.1989970166618285,0.01528312464714541,0.22917864403851423,0.015151880188726808
g-2113,0.00925931422952027,0.842652265012679,0.00926106242669593,0.009260050453704018,0.12030738956823638,0.009259918309164198
g-212,0.023809582855128946,0.3351610254581209,0.023820867123065855,0.02381062960733152,0.5695883319297341,0.02380956302661874
g-213,0.02380967218836696,0.2575017866151773,0.023842582334312964,0.3105997690348891,0.3604366049552863,0.023809584871967576
g-215,0.03334896869915938,0.3338359263440464,0.033379332914745576,0.5326939553713115,0.033408113448744566,0.033333703221992764
g-216,0.03334990738207048,0.033333340368044626,0.8333047215399627,0.0333333595042386,0.03333400327548259,0.03334466793020094
g-2176,0.027777791448587698,0.027781802193459652,0.02777779594610632,0.027777957387179385,0.8611068645913625,0.027777788433304574
g-2185,0.015151649740260396,0.6949151874363321,0.015151594523971128,0.015152324600242097,0.2444776472691096,0.01515159643008476
g-219,0.033333562484207775,0.6263802662901068,0.23914404699683325,0.03394132531204392,0.03384010575264745,0.03336069316416078
g-220,0.016666674627532796,0.016669024937368666,0.016666677246554018,0.016666771258113344,0.9166641790587757,0.016666672871655543
g-222,0.023825203764698783,0.45354747139831253,0.023834433500204207,0.023819720282083044,0.4511635920270753,0.02380957902762613
g-223,0.027791719967148555,0.5190718208456048,0.027796743301673536,0.02778922845974321,0.3697726310109341,0.02777785641489579
g-224,0.015151596444775255,0.25831169244273644,0.015151592821382391,0.22152711372424713,0.4747064347099766,0.015151569856882124
